"Meshcode","Shicode","PopT","Pop0_14","Pop15_64","Pop65over","Pop75over","Pop85over"
6341402145,1205,21.3766,1.5347,11.7845,7.0707,3.2887,1.0414
6341402146,1205,60.1735,4.3201,33.1726,19.9035,9.2575,2.9315
6341402147,1205,68.1248,7.2788,38.1492,19.3234,8.3105,2.0937
6341402148,1205,5.7808,0.7685,3.2747,1.4369,0.5681,0.1002
6341402150,1205,34.2568,6.3042,21.6484,5.7095,3.3305,0.5947
6341402151,1205,43.9240,8.0832,27.7575,7.3207,4.2704,0.7626
6341402152,1205,38.9905,5.5100,24.5848,8.1313,4.3530,0.9085
6341402153,1205,31.9274,2.4897,20.0644,8.6409,4.2472,1.0252
6341402154,1205,42.6364,3.3249,26.7945,11.5392,5.6718,1.3691
6341402155,1205,9.3477,1.3354,6.2553,1.7571,0.6326,0.0000
6341402156,1205,16.4065,2.3438,10.9788,3.0839,1.1102,0.0000
6341402157,1205,22.6660,3.1069,14.3981,5.0413,1.9840,0.3191
6341402158,1205,25.9250,3.3587,15.3241,6.9273,2.9389,0.8397
6341402159,1205,38.7601,5.0215,22.9108,10.3569,4.3939,1.2554
6341402160,1205,47.7305,8.7837,30.1630,7.9551,4.6405,0.8287
6341402161,1205,37.5409,6.9086,23.7238,6.2568,3.6498,0.6518
6341402162,1205,49.5521,8.6050,31.2972,8.7626,4.9911,0.9318
6341402163,1205,26.7589,2.0867,16.8164,7.2421,3.5597,0.8592
6341402164,1205,39.8379,3.1066,25.0357,10.7818,5.2995,1.2792
6341402165,1205,25.5778,3.6540,17.1159,4.8078,1.7308,0.0000
6341402166,1205,38.4852,5.4979,25.7532,7.2341,2.6043,0.0000
6341402167,1205,19.3668,2.6019,11.9925,4.6220,1.8766,0.4012
6341402168,1205,44.6466,5.7842,26.3903,11.9299,5.0612,1.4460
6341402169,1205,46.6114,6.0387,27.5517,12.4549,5.2839,1.5097
6341402170,1205,20.4411,3.7617,12.9176,3.4068,1.9873,0.3549
6341402171,1205,43.2159,8.7347,27.8351,6.0192,3.5112,0.6270
6341402172,1205,33.4595,5.9611,22.2283,4.8584,2.3880,0.5764
6341402173,1205,37.0551,2.3192,19.4508,14.7034,10.0749,5.3035
6341402174,1205,45.2229,2.7628,23.2834,18.4986,12.9056,6.9602
6341402175,1205,35.8944,4.7069,21.1997,9.9878,4.6889,1.3094
6341402176,1205,2.4732,0.3533,1.6550,0.4649,0.1674,0.0000
6341402178,1205,95.4486,13.0883,52.4322,29.4512,13.6697,4.5765
6341402179,1205,56.0143,7.5973,31.2310,16.8271,7.6926,2.5140
6341402181,1205,2.7689,0.8144,1.9545,0.0000,0.0000,0.0000
6341402182,1205,25.9422,7.1935,17.8133,0.9200,0.7207,0.4447
6341402183,1205,61.6413,2.9353,26.1509,32.0215,25.0835,15.4770
6341402184,1205,14.3482,0.6832,6.0871,7.4536,5.8387,3.6026
6341402185,1205,65.4074,7.5058,31.4528,26.4489,14.2967,5.7187
6341402186,1205,35.2164,4.0412,16.9346,14.2405,7.6976,3.0790
6341402187,1205,44.2832,5.3217,21.6352,17.3263,9.2066,3.6235
6341402188,1205,30.9633,4.4096,16.1048,10.4489,5.0807,1.8214
6341402189,1205,58.2064,8.2895,30.2745,19.6424,9.5509,3.4239
6341402192,1205,33.4492,1.9505,14.5992,16.6225,13.0209,8.0342
6341402193,1205,34.7707,1.6557,14.7512,18.0627,14.1491,8.7303
6341402194,1205,42.5298,2.0252,18.0430,22.0934,17.3065,10.6785
6341402197,1205,56.5792,7.1783,28.1803,21.2206,11.0164,4.2378
